transaction_id,customer_id,transaction_date,amount,currency,transaction_type,channel,merchant_name,merchant_category,location_country,location_city,is_flagged
a7426649-6b12-4395-8bd0-8ce7664f1d9a,2346d97c-2d93-49d7-bc9d-356e4506fac5,2023-05-07 03:32:30,5025.65,INR,withdrawal,online,Best Buy,Retail,India,Delhi,False
6f23d39d-f27c-4092-b911-037dd40f34f7,791c194d-eab6-44fc-8401-69205e82524a,2024-03-11 16:12:09,5150.2,USD,transfer,ATM,Walmart,Miscellaneous,United States,Houston,False
97899ca0-bbbc-457b-af63-a723adbc62bd,cea0888b-a800-46c6-86d7-a2c9f5124b1e,2023-11-12 01:49:35,3731.13,GBP,transfer,online,Target,Retail,United Kingdom,Liverpool,False
cf8a7c39-d7f1-4a2c-b481-90096f89cd5a,b6d6c2ba-1c74-4d37-9ab9-90a97f5086e0,2022-09-10 05:45:00,9559.46,INR,withdrawal,ATM,Costco,Miscellaneous,India,Chennai,False
00bc2f74-4d19-4876-a68c-1d395f2465ef,9f91facb-69c3-4a16-a23a-f8f0a1c89263,2024-01-27 05:08:42,2846.35,USD,deposit,ATM,Amazon,Retail,United States,Houston,False
bfa6e20d-0104-4632-8ba8-29d83e06c14e,2ccfb152-e717-47fb-912e-5fe600ce152c,2023-11-14 01:51:51,1395.77,JPY,deposit,in-branch,Target,Miscellaneous,Japan,Fukuoka,False
0ccfb77e-6c86-47b8-80d7-4da695ca880e,c992ae5b-4b20-4b42-b07e-a0a8cfb2fe54,2023-09-11 21:08:00,5753.39,JPY,deposit,mobile,Best Buy,Electronics,Japan,Tokyo,True
44f0191f-b0fa-42e7-8eac-30b215ddda9b,6fca55c2-11c7-44ce-acba-61d3d626aed7,2022-10-02 01:49:59,3251.62,INR,purchase,in-branch,Walmart,Miscellaneous,India,Mumbai,True
c298334e-5a64-4a75-acbb-4ac3854c3cfd,be72f9eb-4728-4cc6-a57f-f59690e95175,2023-01-16 12:01:39,2939.71,INR,deposit,mobile,Walmart,Clothing,India,Mumbai,False
32b4bc30-9ccd-4744-b6fe-5093e786baab,983aaad2-b804-453a-bfbd-30fcda9e2cac,2023-04-09 15:57:40,2991.95,EUR,transfer,online,Best Buy,Grocery,Germany,Berlin,False
21a49d2a-35fd-4c7e-aa06-efd0e511c356,c4362b5c-fc06-4954-b0e5-5b8d08d55ba8,2022-08-30 02:48:18,5382.69,USD,deposit,in-branch,Costco,Retail,United States,Chicago,False
4385d93b-7961-4596-a5c1-7a9dd91672ab,d6990ae6-21af-4800-a42d-9cd91934690f,2024-07-18 03:08:03,2873.61,INR,deposit,online,Amazon,Retail,India,Chennai,False
dc706606-c2da-44fb-8d66-42fc929d14bf,a24dfbe0-aae7-4768-9ba3-561333d684b5,2023-12-13 17:19:34,62.93,USD,transfer,mobile,Walmart,Retail,United States,Houston,False
7ec6dd99-fbc6-4bae-8406-ebb0051edb6b,5981d7b5-d145-4575-96ad-a273e56310f3,2023-01-14 15:01:33,3569.98,EUR,withdrawal,online,Best Buy,Miscellaneous,Germany,Berlin,False
0fc97af9-95f5-4b9c-b33e-258eb3ec260d,90480106-0697-4af7-b0cf-e95412d0de26,2023-08-29 07:58:58,706.47,USD,purchase,online,Best Buy,Grocery,United States,Houston,False
9acbaa6c-97c7-4042-a624-1a16c36478a5,b3f4015f-a6a3-43c1-be4f-803c1a35d751,2024-04-22 21:26:19,3116.87,EUR,purchase,in-branch,Best Buy,Clothing,Germany,Munich,False
7e071fa5-9fe0-44af-812b-17c2d04c427b,e54a8c6e-5391-4e07-b736-aab7d9c3fc34,2023-08-06 06:08:43,4457.98,EUR,deposit,mobile,Amazon,Electronics,Germany,Frankfurt,False
940a62d0-9cb5-41a3-94ba-231cedf3007b,248c4913-24f8-406d-ba06-28ffa4e3e61a,2024-05-22 06:24:24,7444.92,GBP,transfer,online,Target,Clothing,United Kingdom,Birmingham,False
50af9995-c6c8-4f0e-bf99-b950299de759,239fdd37-e7b1-451b-ae33-630abfedd280,2023-07-03 14:19:36,3535.98,GBP,transfer,mobile,Best Buy,Clothing,United Kingdom,Birmingham,False
897271a7-4708-4091-a685-fafcc8c874da,d6b65d93-738f-4130-abec-54ab624db6f4,2024-05-15 12:20:53,9488.42,INR,purchase,in-branch,Best Buy,Grocery,India,Chennai,False
03edaac9-4707-4418-b13f-b5af94deccde,46d87bb2-e0e4-4460-8fa9-3c6a6c60bd3b,2023-10-14 23:27:25,2564.96,GBP,transfer,mobile,Costco,Miscellaneous,United Kingdom,Birmingham,False
7b9f0350-b80d-4f11-9c9b-6b1bbd07e5a9,831f8fec-3105-45bb-82d4-1eef5220ee85,2022-08-23 08:45:02,5847.09,GBP,purchase,in-branch,Walmart,Electronics,United Kingdom,Glasgow,False
8e0759b1-8e23-4da9-8244-e4c4bd4f61d4,0bf9e15d-fccc-4106-928e-dd74b203e21b,2022-10-11 21:11:25,7235.16,USD,transfer,online,Walmart,Miscellaneous,United States,New York,False
6ce25a2d-bd2c-4a4f-9272-f9556a80587c,3a148564-f00a-43c7-99ca-36c260d393cd,2022-12-28 01:50:57,2772.5,EUR,purchase,online,Target,Electronics,Germany,Berlin,True
6f1ebbd5-97c2-4a80-9152-8501ee9e5beb,8cccb242-2230-4414-977c-5886ca273f2f,2023-04-05 02:01:05,2679.77,INR,transfer,mobile,Walmart,Retail,India,Mumbai,False
728b44cd-774a-43ed-b799-56206deeabc9,b8302c57-d0c9-4c23-8462-f27b0441ae11,2023-01-30 19:11:09,2779.1,INR,deposit,ATM,Amazon,Electronics,India,Mumbai,False
79f7405c-7ae7-4127-b010-cf9c6cc75738,c9dae2d0-22fb-43ee-84b1-a760cb424045,2022-09-20 02:36:35,2615.23,GBP,transfer,in-branch,Best Buy,Clothing,United Kingdom,Glasgow,False
8b6218e3-27b9-4210-8334-a5d014d52b75,b51e3539-d080-4942-bbb0-28e202d5118b,2023-05-30 03:57:41,6527.06,INR,transfer,in-branch,Amazon,Clothing,India,Delhi,False
5866692d-6e90-4004-9ac0-77625284d1ff,433bec77-28d4-41f0-954a-c60df0d6f478,2022-08-31 03:07:36,1716.2,JPY,transfer,online,Costco,Miscellaneous,Japan,Fukuoka,False
596354a0-4c55-4c3c-9a2a-5bdd6fe25467,702e14b0-8d84-45eb-8a0d-5ebdd8b58245,2023-07-07 17:31:32,8916.86,INR,withdrawal,online,Target,Clothing,India,Delhi,False
7ddd17ce-3c99-475a-af4d-011c70f3befe,0af92fba-93a1-4910-a43c-ae206aed44e6,2024-08-04 14:02:52,7542.82,GBP,withdrawal,mobile,Walmart,Clothing,United Kingdom,Manchester,False
b76cec49-d906-4a24-84c6-37657e120430,16b06b8d-df9e-44a5-8821-0f7cc47d6683,2023-12-23 00:50:57,9607.07,INR,withdrawal,online,Costco,Retail,India,Bangalore,False
826bf012-a414-4750-a83c-693219113246,80fca530-5a8c-437c-a4e4-948ff1568b63,2024-04-05 19:51:50,171.12,JPY,purchase,in-branch,Amazon,Grocery,Japan,Fukuoka,False
2b1744e8-2a7d-4ece-a657-12446efdf10b,1a0685ae-1c1a-4362-ae7f-2297d383b194,2024-03-22 22:31:08,3814.51,USD,deposit,online,Best Buy,Clothing,United States,New York,True
50e65445-dd06-4e83-81ae-89d6383096ba,861c61b6-0c60-4c2e-93ab-dc28aea231b5,2023-10-10 11:21:54,2333.75,USD,transfer,mobile,Target,Electronics,United States,Phoenix,False
cac7c796-82a0-4b69-82a9-076cada7226e,1314bd50-f226-45f0-8817-cb1c6e083600,2022-12-13 04:07:23,3643.27,INR,transfer,in-branch,Costco,Retail,India,Bangalore,False
9ccc6a68-9d3a-4761-8dda-98d589794fe5,45718beb-185c-461f-b678-634e9022f9f2,2023-02-08 07:33:30,4665.9,JPY,transfer,mobile,Target,Clothing,Japan,Nagoya,False
3f75ce98-eaab-458e-8566-f95ebbf3aded,1b540f97-d02d-471f-bafa-3ad6d41ce44a,2024-06-15 23:16:13,7864.17,EUR,withdrawal,ATM,Amazon,Retail,Germany,Cologne,False
a9fd1c06-8c55-4a8c-baff-80c86f709c22,1314bd50-f226-45f0-8817-cb1c6e083600,2024-02-09 01:45:45,8539.47,INR,deposit,online,Costco,Grocery,India,Mumbai,False
b6305533-c633-405e-97ce-d7e958ea4f3e,cff0bceb-1d3e-4b99-860f-625d839e2a23,2024-04-26 11:05:46,645.42,USD,withdrawal,ATM,Walmart,Clothing,United States,Los Angeles,False
942242bd-1c54-4d26-8da4-d5e2a74ee7f6,564dc648-5e1f-4bcf-9c9f-3ae4df977cc4,2022-11-08 02:12:23,5232.85,JPY,deposit,mobile,Best Buy,Retail,Japan,Fukuoka,False
20690711-07ff-428f-8e6d-0443bf3fff4f,c3b0511c-0b59-41c4-9f2c-55ce908a93b8,2024-03-22 14:13:48,9761.28,GBP,purchase,ATM,Target,Clothing,United Kingdom,Birmingham,False
de14763d-1231-41da-b2a6-79bb03647191,d609bcd7-914e-4a97-a651-2abd278dd5e2,2023-12-23 09:57:26,7390.9,JPY,withdrawal,ATM,Target,Grocery,Japan,Osaka,False
7810067f-b007-4ba2-80d3-14dde2018b49,48448385-f779-4a06-8d37-869484e1ba2c,2022-09-15 09:08:22,2877.16,GBP,withdrawal,online,Best Buy,Miscellaneous,United Kingdom,Liverpool,False
ecdc1d14-71db-49db-b396-2394cbabaecc,a9b10aad-4d43-426d-ae83-565b65b0f947,2023-05-27 21:31:04,5312.33,JPY,purchase,online,Best Buy,Clothing,Japan,Nagoya,False
914dd34f-6efe-45fc-8c68-61bbae7be0f7,534c0fcb-1b50-48dc-bc4c-d694bf7d818d,2023-07-15 21:45:10,5906.39,INR,purchase,online,Target,Electronics,India,Delhi,True
2898e74c-7e6c-421e-9dd1-aacccdd77901,d7f37845-a8b8-41aa-91ee-59b4885b7b8e,2023-11-26 23:31:39,4742.91,GBP,transfer,in-branch,Best Buy,Electronics,United Kingdom,Liverpool,True
8a15dc42-8563-4928-a887-4e977d7892d6,9636ccfe-2186-4496-b341-2fef046d9cd5,2024-06-09 09:43:53,1069.25,EUR,transfer,ATM,Best Buy,Retail,Germany,Berlin,False
6f265edf-6b70-48e2-943c-6dedde2707b0,b3f4015f-a6a3-43c1-be4f-803c1a35d751,2024-05-02 13:37:13,7840.8,EUR,withdrawal,ATM,Amazon,Grocery,Germany,Berlin,False
d90cee6b-d17c-4ba1-baf9-a2a46db3e979,f1a66ae7-c99f-475c-bae4-7a20ad15283a,2023-08-31 16:42:03,6904.84,GBP,purchase,ATM,Walmart,Grocery,United Kingdom,Liverpool,False
f46dce41-2cfc-4f4b-ba9f-ec3258a6c4d8,f62ded45-ad4a-43c8-8bb7-be31468ae91b,2023-09-02 18:42:17,108.42,EUR,deposit,online,Costco,Electronics,Germany,Frankfurt,False
e32b76f8-44c1-410f-9820-f87ef4baf071,506dc939-61b1-4da5-8f86-8c6b35aa5ff4,2022-11-10 06:06:18,6096.84,INR,withdrawal,in-branch,Walmart,Retail,India,Bangalore,False
74812a76-dc8e-4898-ab88-fb4e1a115be4,63b53d2e-d3d0-4779-80d0-b07c37e9516a,2022-11-29 07:28:47,7638.2,GBP,purchase,in-branch,Amazon,Miscellaneous,United Kingdom,Glasgow,False
85d39e7a-0f64-4d22-bf07-0549fa0b5118,94409890-ab6e-43e2-8130-f5aaadcfe8b8,2024-07-14 16:27:49,4628.38,GBP,withdrawal,mobile,Target,Retail,United Kingdom,Glasgow,False
fa745bf3-7550-4db4-b9fe-f0bdc56e2cf8,be092a99-c4c3-450e-b27a-f8b67e8c3756,2023-07-01 08:06:19,4710.05,JPY,deposit,mobile,Best Buy,Miscellaneous,Japan,Fukuoka,False
45092c2d-559c-4ddc-b90d-4df9498fa64f,014630ed-f26f-4d38-9864-8de8f698b1c5,2023-01-10 08:58:50,6527.35,JPY,withdrawal,in-branch,Walmart,Grocery,Japan,Fukuoka,False
0cdaf171-d069-40d4-b2e7-efe31228a745,16401df5-6951-4ad4-bc74-2b1f51b4820c,2023-01-15 22:55:32,8705.23,GBP,purchase,in-branch,Amazon,Clothing,United Kingdom,Birmingham,False
a36c4da6-db2c-429e-8326-9ba2f3d9a1a4,6ab2f9af-f1d6-4545-81c0-2638a805587b,2023-06-24 13:32:57,8863.61,GBP,withdrawal,mobile,Costco,Retail,United Kingdom,Glasgow,False
478685c3-6723-4718-8461-21df4976be03,35d82d8f-b42d-4fcf-8fe9-5dd1fe0e7e77,2023-06-15 00:40:07,7664.38,INR,transfer,ATM,Target,Grocery,India,Bangalore,False
c95c7df5-30cf-4acc-a5b8-82dbea4cd4ed,3179a7da-99a6-4fa8-b0ef-93c7be9432d5,2023-03-22 18:19:39,2452.16,JPY,withdrawal,mobile,Costco,Clothing,Japan,Nagoya,False
8d22b88b-194f-400a-8c05-1d0ee8406d6c,0282028e-70cc-4b1a-a20b-a349a6684e1b,2023-08-07 18:51:59,3402.15,JPY,withdrawal,in-branch,Walmart,Grocery,Japan,Fukuoka,False
9553d6a0-735b-4f97-82d2-e88e7e94036a,12006b76-ba69-431d-86e2-cd3357538313,2023-12-09 07:23:42,6453.09,USD,withdrawal,ATM,Best Buy,Miscellaneous,United States,Phoenix,False
fe00dea2-8516-49b2-a595-d570e91d35ae,b8666c36-265d-4d74-805b-af00b83d66eb,2024-04-27 23:17:14,7655.75,EUR,deposit,in-branch,Costco,Clothing,Germany,Hamburg,False
3788d0b1-091f-43a3-a624-f75b19fc273f,82e13eb6-39ec-49e6-9a2b-aa6b41b2b8c3,2024-08-05 01:03:23,9669.86,INR,transfer,ATM,Costco,Grocery,India,Mumbai,False
90b9afaf-4b8f-431a-a6ef-deb1020ee599,cb94a501-a7f4-48e8-8de8-f974c555b508,2023-10-08 02:11:58,4419.47,GBP,withdrawal,in-branch,Costco,Retail,United Kingdom,Manchester,False
b8b257e9-5529-4fde-9b6f-918dad920f87,02f1ffdf-1dc3-4511-81de-fe61e8ce28b5,2024-03-24 14:11:22,6685.98,EUR,deposit,online,Target,Electronics,Germany,Hamburg,False
6cd50190-1dc8-46bf-93c3-cc693777cbae,0f9b438a-4ab5-4072-a8f9-e1deccf93e71,2023-06-17 22:26:38,5715.41,INR,purchase,mobile,Best Buy,Miscellaneous,India,Chennai,False
13d08415-ebe4-4e87-8af3-2d00b17d8084,60e2dbdb-1c62-4b69-a02f-62781104d656,2024-05-20 04:29:42,9781.96,EUR,deposit,in-branch,Amazon,Clothing,Germany,Berlin,False
b517048b-4d76-4892-a578-38909949a4d2,49615379-b4e8-478d-9996-8b8febf0f96a,2023-05-11 14:06:58,5387.09,USD,purchase,mobile,Target,Miscellaneous,United States,Los Angeles,False
24e21b0f-7125-4851-929f-04ca606f7db0,2f110a8b-24fa-4b71-89cb-42684870c74f,2023-10-19 14:07:03,4108.34,USD,withdrawal,mobile,Amazon,Clothing,United States,New York,False
3541327f-7eb9-4c59-a1e4-4c58842ac0f8,2b828784-0993-44ec-8128-e5960d69df8e,2023-12-01 17:00:19,5820.79,EUR,purchase,mobile,Target,Clothing,Germany,Frankfurt,False
4ea7c40c-0510-491f-b9be-6238132a3934,606982f5-e147-47d3-ae9d-53230bc52ca8,2023-04-03 19:38:27,762.15,INR,purchase,ATM,Target,Miscellaneous,India,Bangalore,False
4e750377-15d9-4eac-877d-1e32b1911731,5648ce7c-ddc5-410c-9992-a77f04b8f233,2022-09-30 21:53:44,789.06,INR,transfer,mobile,Costco,Electronics,India,Chennai,False
12a59b9d-48b0-453e-a4fd-ff3b99e3f89c,930e6b71-bb40-4868-b25a-b15d2daf178b,2024-03-08 00:24:53,4295.44,EUR,withdrawal,in-branch,Amazon,Clothing,Germany,Hamburg,False
ab1e5673-4262-4900-83e0-40e018cfb7b2,f862eb23-7d85-402c-ad4e-248df535233d,2023-08-15 17:37:20,3518.3,EUR,withdrawal,online,Best Buy,Retail,Germany,Frankfurt,False
f4ddd797-faf2-430e-8b25-c04a894c760c,a5a89695-cd7b-4e4d-81a1-111f991c835b,2023-10-16 15:17:46,5246.13,EUR,withdrawal,ATM,Amazon,Retail,Germany,Frankfurt,False
f3e75523-0bc5-4ded-aa33-5ec0d2a30d95,776c4500-4a23-4225-bd1b-4d25e213e6b6,2024-06-29 11:10:19,6213.54,INR,deposit,in-branch,Costco,Grocery,India,Delhi,False
e39067ff-6691-4b6f-b924-ed34c788352f,266e90fa-a81c-4005-9e52-5d2a19ff4178,2024-04-24 15:18:22,1102.16,USD,withdrawal,mobile,Target,Miscellaneous,United States,Phoenix,False
4ed5a757-fd69-44fa-94e1-20b3948a1479,a2ac35a0-c9ac-4066-889a-6b64cbe9f894,2023-01-06 23:25:01,3294.57,USD,deposit,ATM,Best Buy,Grocery,United States,New York,False
ad9668a4-cf6a-4c21-8d56-f8772eb144a3,b134c5b4-74db-4e8e-ab93-8da9544b6a33,2024-04-05 13:53:00,6169.4,EUR,transfer,ATM,Walmart,Clothing,Germany,Hamburg,False
1c077dc1-aca6-4e25-ac9c-406ca70f16be,2f60b62e-a346-4415-b50f-0f58c0afef7f,2023-11-05 14:39:07,7263.24,GBP,deposit,ATM,Best Buy,Grocery,United Kingdom,Liverpool,False
fcfa0615-4f7c-4c4a-aebd-14a3c10a5589,92d5bf0d-33b8-4541-93a5-0463271685c1,2023-09-13 01:01:10,5052.56,EUR,deposit,in-branch,Walmart,Clothing,Germany,Berlin,False
90283cf8-c37b-4675-9cdb-d5899ab550b6,e34fb409-5712-4147-b7d8-8059c3e67efa,2023-11-24 04:06:16,7102.9,USD,purchase,ATM,Walmart,Clothing,United States,New York,False
e29e93db-2c7f-40c3-b265-912716718323,e0bfb108-9a82-46bb-a230-43cc69acf92a,2024-05-29 06:54:05,4309.17,GBP,deposit,in-branch,Best Buy,Clothing,United Kingdom,Manchester,False
cc96cc74-359f-4169-b4cc-7d015233605d,c259165c-131b-4edf-996e-367feb4f2b1d,2023-05-13 14:58:43,6199.71,USD,deposit,in-branch,Costco,Miscellaneous,United States,Los Angeles,False
a033bd20-f9cb-41b2-abe9-1d1e0d38f2b7,3f7e9ac8-cb91-46eb-9a76-a5ac8b2e76a5,2024-03-11 23:04:13,5654.19,INR,deposit,ATM,Amazon,Electronics,India,Chennai,False
0273f721-d36a-4688-9fbe-992d309ffdde,9c487d5a-c318-4d0e-97e0-e105a43869b5,2024-06-12 10:29:44,3710.78,USD,withdrawal,online,Best Buy,Electronics,United States,Chicago,False
1ee91fcf-24d3-46c6-bc93-ebc4dd8dccdf,92bf6ba0-648e-4572-b8c7-e3ae8b852d9f,2023-12-13 10:07:06,213.26,USD,purchase,ATM,Walmart,Electronics,United States,Houston,False
5b7a9b19-0f4f-47d1-a752-aa3d28de16fd,5e383f0a-05fd-465a-872c-1beea2381b8f,2022-12-23 03:21:11,3118.92,EUR,withdrawal,mobile,Costco,Clothing,Germany,Munich,False
a0438223-46fd-4ebb-a95b-adbb980e51e8,4a9776e2-fb69-4a26-8875-5cdbc6b3d76f,2024-02-03 22:13:10,1775.52,USD,purchase,in-branch,Best Buy,Miscellaneous,United States,Houston,False
d46156c2-a8c3-4dcf-8937-aa3654f20aba,f10a6b32-e991-4ffb-a44d-7f2e679baf4f,2024-04-14 10:06:14,7752.04,GBP,transfer,mobile,Best Buy,Miscellaneous,United Kingdom,Liverpool,False
64e04750-bf97-4fdf-bf26-1fbed0da9696,84d05a47-e21c-4c40-8229-b0882a47539b,2023-07-01 18:08:53,9731.87,GBP,purchase,in-branch,Best Buy,Retail,United Kingdom,Manchester,False
c034fc57-3318-4de3-8445-faf420c252ff,c259165c-131b-4edf-996e-367feb4f2b1d,2024-05-10 08:09:46,426.18,USD,purchase,online,Amazon,Electronics,United States,Phoenix,False
f85211ba-221b-48af-9432-5d8aa3e17339,4bf515a7-9463-4b02-a99d-d83c41e27e51,2022-12-03 18:16:49,8206.92,JPY,withdrawal,ATM,Costco,Retail,Japan,Tokyo,False
cfd0499f-e24d-4da2-bf31-6ee33f08caa8,81b924a5-2417-4592-9bfc-a88188a5abd9,2024-03-04 12:07:06,9710.87,INR,deposit,ATM,Best Buy,Retail,India,Chennai,False
c6a6d1fd-9c5b-4c01-ad61-31393373d7af,f9213bb4-f94f-4dc5-bce1-0f2575358f24,2023-05-24 12:51:56,5333.14,INR,purchase,mobile,Walmart,Clothing,India,Hyderabad,False
fd0bc084-7390-4c96-b69f-68b0dc5f7e81,c3fe8e30-32f5-41f8-8e5e-0c0d803fabbb,2024-05-04 17:26:06,3529.99,JPY,purchase,ATM,Walmart,Electronics,Japan,Tokyo,False
4dbb805c-2401-427b-bf82-b31d2f14aaac,d8e60a6f-2420-4883-b18b-bfb5d165c897,2022-11-22 17:23:24,3815.05,JPY,deposit,ATM,Walmart,Electronics,Japan,Sapporo,False
5fa59c02-deba-43a0-b6d1-3447e4f3a97a,93b5129e-5bd9-454f-ab04-7de0beafdf04,2024-06-13 19:55:27,6082.31,INR,purchase,ATM,Best Buy,Miscellaneous,India,Delhi,False
71d7e1a5-3539-4d0c-9643-8b22dbdd0880,f7a01124-ae9c-47d3-a394-d7a6eca630a7,2024-04-29 10:43:49,7284.8,USD,transfer,online,Walmart,Retail,United States,New York,False
2acb2b80-0bd3-40b6-984d-f75115148dee,6c52a887-92b5-4d27-8373-8899473a5907,2023-04-06 08:40:51,6895.12,JPY,transfer,ATM,Amazon,Electronics,Japan,Sapporo,False
d6779083-783e-4e5f-bd42-fb00f6348c9d,6e7b03f3-4309-4b0f-bef1-84fc8cdd0ace,2023-08-16 03:20:06,9857.56,EUR,withdrawal,in-branch,Costco,Clothing,Germany,Berlin,False
7ba33ea6-9624-43e2-8c21-1614cc30df59,5a11f912-acd7-4ce2-b778-3a3e239aff9e,2022-10-22 10:55:05,5253.92,USD,purchase,ATM,Costco,Grocery,United States,Phoenix,False
b3a6f641-4413-4cc1-9aff-f9796fd4d82b,92521952-8725-485e-91d7-d99bb7e3f380,2024-05-21 20:23:45,5114.97,USD,purchase,in-branch,Walmart,Grocery,United States,Chicago,False
da7c75de-37ba-40c0-a38f-ae02f29c9397,c67f2d98-abba-44ea-b347-32c5a848018a,2022-09-13 05:53:46,7450.6,GBP,withdrawal,in-branch,Walmart,Miscellaneous,United Kingdom,Liverpool,False
585a795c-256a-4744-9dc6-3735d6aefef7,6a165d91-0df7-4b75-8aa0-5c1f8fcebfb6,2023-04-02 04:08:58,7283.7,INR,transfer,ATM,Best Buy,Grocery,India,Hyderabad,False
ce39e38b-9f40-41ff-8cad-c111c70e5b3a,aae8c377-6d8e-4a09-97ba-263b1acec933,2023-02-05 18:50:41,6046.76,JPY,deposit,mobile,Target,Retail,Japan,Osaka,False
c86fc98e-7d9b-42f1-9ed4-525a913abf73,a79c835e-5159-4cab-869c-8c3ed5ab2c63,2023-09-28 10:45:29,3441.15,USD,transfer,online,Walmart,Grocery,United States,Chicago,False
a21d4c9f-2e79-4df7-b1b7-dba756f798b7,3a4f091e-6ba1-4d3d-8624-3e9dd5b60fa7,2024-03-20 06:02:38,1657.91,JPY,deposit,in-branch,Costco,Grocery,Japan,Fukuoka,False
a7ffd4bc-c0a2-4c3c-a9c9-d4a41d6c2d3d,51f8712c-e38c-4eb5-a9ad-4d08d746f7a5,2023-12-15 05:09:24,3447.11,INR,deposit,mobile,Target,Electronics,India,Chennai,False
a08e4bff-e4ec-4bd9-ba3d-7c0c1562bae5,5648ce7c-ddc5-410c-9992-a77f04b8f233,2023-09-30 14:58:13,8453.94,INR,transfer,mobile,Costco,Grocery,India,Mumbai,False
da734f54-b74a-4246-a603-daf34b7b181a,c3b0511c-0b59-41c4-9f2c-55ce908a93b8,2024-01-05 09:02:40,6215.51,GBP,transfer,online,Walmart,Retail,United Kingdom,Liverpool,False
0a34c978-9b99-4e6b-ab68-e7c4244b29e1,faa0472b-1110-4cce-8562-59bc5695ac29,2023-09-24 10:42:20,9857.72,JPY,purchase,mobile,Costco,Grocery,Japan,Osaka,False
e9c847af-cfd8-4484-92cd-5712870dfd02,5d951529-178a-47a6-9337-e27ac657ecb3,2024-05-01 07:51:04,1441.2,USD,transfer,in-branch,Amazon,Clothing,United States,Phoenix,False
38d778c4-02c1-445a-9fb8-274ec591bf31,736d9ab7-1458-4a8a-a5a6-741fd0e67aed,2023-10-12 22:30:54,9430.39,USD,purchase,in-branch,Target,Clothing,United States,Houston,False
749a3ce5-7492-4da5-b72e-cee9a6fd636a,e161b935-744b-435d-a3fb-d031cac56dab,2024-04-18 08:31:27,530.85,INR,transfer,mobile,Best Buy,Retail,India,Delhi,False
45be3330-8f92-4696-a518-30755e8ad936,82bd0cd2-e1cc-4cc5-b231-afcfe97c7e39,2023-01-30 13:51:35,2442.9,USD,transfer,in-branch,Best Buy,Grocery,United States,New York,False
6bd52eb3-e205-43b3-af86-8ab59b67f0b6,394f944b-418e-4642-aa31-8441f0cb6809,2023-05-26 06:34:47,8709.64,USD,purchase,mobile,Walmart,Retail,United States,Houston,False
28344e02-d212-4f6e-a935-4ce189e97d5c,233c8c00-f0c6-4609-941c-2b2bb3693056,2022-08-28 00:11:25,3698.81,JPY,transfer,online,Amazon,Electronics,Japan,Nagoya,False
2670f936-6c52-4324-a58c-5be08002e656,c1daa51c-4b25-4c2c-a7b3-e3e81aa2eedc,2022-08-19 10:00:11,8967.89,GBP,transfer,mobile,Costco,Clothing,United Kingdom,Glasgow,False
281d1869-044e-4f0a-addb-f1a2aa32bf24,32e09379-860b-4430-a576-b025935de16c,2023-08-29 01:28:17,8348.57,USD,withdrawal,in-branch,Walmart,Miscellaneous,United States,Chicago,False
8e04115c-6975-4865-87d3-4b09ab7ef47c,3181c281-c9e6-4725-8947-6ff8f2da5a55,2022-10-10 16:49:25,2073.89,EUR,purchase,ATM,Best Buy,Electronics,Germany,Frankfurt,False
38dbd1a9-dd8f-45bf-a3ee-97ceb833a884,819c2e41-df3f-4484-893d-a5539359dda1,2024-07-02 04:16:23,5716.64,EUR,purchase,online,Costco,Retail,Germany,Cologne,False
3067ecda-cee1-4461-b025-bdf710becdfe,d59bfe0d-c04c-4b2a-a13b-6e98db2fde1b,2024-06-16 19:50:30,2411.58,INR,transfer,online,Target,Electronics,India,Chennai,False
1ee0224a-8111-4613-aba1-d822d20cea49,4bb184a9-3451-4a4c-a83b-93858a4e9e50,2022-11-28 09:57:16,5716.08,EUR,deposit,in-branch,Walmart,Grocery,Germany,Hamburg,False
7bd2afeb-dad9-41fc-a9a9-c85c3e2b2299,e13d540e-8453-4d8b-8ea4-4a1ef8fa8b72,2023-07-21 14:50:49,8126.97,EUR,purchase,mobile,Walmart,Electronics,Germany,Munich,False
e31de7f8-1fb7-4f4a-a165-37ea3ffcef2f,07a22f43-047c-46ee-839a-57a3bcfb6599,2023-06-15 12:39:52,6345.48,INR,withdrawal,online,Walmart,Retail,India,Chennai,False
c188ee92-5fd7-4a87-a5ee-351cd1b9b0ea,03abd1d2-ab43-4670-bd81-3f58ec2a9d12,2022-12-02 09:27:52,7486.69,INR,withdrawal,mobile,Best Buy,Clothing,India,Bangalore,False
fed8df9b-2bd5-4f77-bce4-353d8200d25e,0c53c294-98d0-4526-a909-f61d968deaa0,2024-01-13 20:54:59,3830.69,GBP,deposit,mobile,Walmart,Clothing,United Kingdom,Manchester,False
0c5a3bca-2d62-4812-9c8c-0f7f4fe7ca19,9cee0af8-c309-4119-8354-9a8f2aee7450,2023-10-07 12:08:26,6444.29,GBP,transfer,mobile,Amazon,Grocery,United Kingdom,London,False
aaed25e6-8df5-437c-98c9-829439f1c5d2,7c26c1ff-8800-4f19-9a70-077f7a81ea40,2023-08-19 04:00:53,9457.35,INR,withdrawal,in-branch,Costco,Grocery,India,Bangalore,False
1c461c62-d32b-4536-8fb5-95e956fb752d,510d801f-ddcf-4030-9d66-508bc0c339ed,2023-04-02 05:57:28,9192.88,JPY,transfer,in-branch,Target,Clothing,Japan,Fukuoka,False
